crash_date,crash_time,latitude,longitude,number_of_persons_injured,number_of_persons_killed,hour,day_of_week,is_weekend,date_str,crashed,temperature,rain,wind_speed,bars,accident_density,severity,time_of_day,is_night,is_rush_hour
2021-12-17,15:30,40.704327,-73.797714,0,0,15,4,0,2021-12-17,1,13.4,0,13.4,8,458.0,0,1,0,0
2021-06-13,3:20,40.675385,-73.95337,0,0,3,6,1,2021-06-13,1,16.1,0,7.3,80,746.0,0,3,1,0
2021-12-28,22:30,40.71512,-73.77358,0,0,22,1,0,2021-12-28,1,6.9,0,12.4,132,219.0,0,3,1,0
2022-02-19,21:10,40.71709,-73.82631,0,0,21,5,1,2022-02-19,1,3.2,0,33.9,164,320.0,0,2,0,0
2021-12-08,17:56,40.873737,-73.90593,0,0,17,2,0,2021-12-08,1,4.7,1,5.8,46,407.0,0,2,0,1
2021-04-21,8:30,40.645123,-73.986916,0,0,8,2,0,2021-04-21,1,11.8,0,12.1,129,279.0,0,0,0,1
2021-09-13,7:10,40.64953,-73.96283,0,0,7,0,0,2021-09-13,1,23.2,0,23.2,91,539.0,0,0,0,1
2021-04-29,13:00,40.885143,-73.8339,1,0,13,3,0,2021-04-29,1,16.0,1,7.6,30,236.0,1,1,0,0
2022-09-21,15:11,40.634617,-74.02353,0,0,15,2,0,2022-09-21,1,21.6,0,5.4,16,381.0,0,1,0,0
2021-09-28,3:15,40.809628,-73.890045,0,0,3,1,0,2021-09-28,1,20.2,0,15.3,51,320.0,0,3,1,0
2021-09-18,16:02,40.585163,-73.95641,0,0,16,5,1,2021-09-18,1,25.1,1,5.0,104,372.0,0,1,0,0
2021-06-10,14:00,40.713226,-73.82343,0,0,14,3,0,2021-06-10,1,24.6,0,15.3,6,335.0,0,1,0,0
2021-05-04,23:00,40.741394,-73.82303,0,0,23,1,0,2021-05-04,1,14.5,0,16.5,119,171.0,0,3,1,0
2021-06-03,6:40,40.860203,-73.82649,1,0,6,3,0,2021-06-03,1,12.9,0,5.5,197,133.0,1,0,0,0
2021-06-30,20:00,40.639896,-73.97,0,0,20,2,0,2021-06-30,1,31.2,0,21.6,122,430.0,0,2,0,0
2022-09-16,16:09,40.8829,-73.84607,0,0,16,4,0,2022-09-16,1,20.0,0,4.5,68,349.0,0,1,0,0
2021-06-19,21:56,40.655037,-73.88797,1,0,21,5,1,2021-06-19,1,27.0,0,18.4,52,552.0,1,2,0,0
2021-06-07,7:21,40.583874,-73.823044,0,0,7,0,0,2021-06-07,1,21.7,0,11.2,141,64.0,0,0,0,1
2021-05-21,16:30,40.789684,-73.95446,0,0,16,4,0,2021-05-21,1,22.1,0,14.6,107,426.0,0,1,0,0
2021-05-28,23:00,40.747032,-73.87937,0,0,23,4,0,2021-05-28,1,13.1,1,24.0,43,584.0,0,3,1,0
2021-06-26,22:14,40.862747,-73.90494,1,0,22,5,1,2021-06-26,1,24.5,0,20.9,130,662.0,1,3,1,0
2022-01-14,7:31,40.83954,-73.85067,0,0,7,4,0,2022-01-14,1,1.0,0,11.2,163,323.0,0,0,0,1
2022-09-21,19:21,40.818798,-73.89213,0,0,19,2,0,2022-09-21,1,26.5,0,7.9,24,784.0,0,2,0,1
2021-05-18,23:35,40.685028,-73.94135,1,0,23,1,0,2021-05-18,1,20.1,0,10.4,180,687.0,1,3,1,0
2022-06-21,17:33,40.61747,-73.98129,2,0,17,1,0,2022-06-21,1,23.1,0,1.8,89,332.0,1,2,0,1
2021-05-13,12:35,40.683224,-73.72587,0,0,12,3,0,2021-05-13,1,12.0,0,9.0,71,105.0,0,1,0,0
2021-05-27,11:00,40.883617,-73.85516,0,0,11,3,0,2021-05-27,1,19.0,0,14.0,129,397.0,0,0,0,0
2021-09-29,3:40,40.75175,-74.007935,1,0,3,2,0,2021-09-29,1,16.7,0,19.4,60,218.0,1,3,1,0
2021-06-24,23:48,40.869846,-73.8446,0,0,23,3,0,2021-06-24,1,20.5,0,11.3,142,278.0,0,3,1,0
2021-05-27,12:42,40.815304,-73.94371,0,0,12,3,0,2021-05-27,1,20.8,0,13.6,177,853.0,0,1,0,0
2021-05-27,7:17,40.67983,-74.00353,0,0,7,3,0,2021-05-27,1,21.0,0,14.7,118,313.0,0,0,0,1
2022-04-07,20:15,40.85312,-73.88947,1,0,20,3,0,2022-04-07,1,9.4,1,27.0,126,669.0,1,2,0,0
2021-05-09,16:33,40.62145,-73.99404,1,0,16,6,1,2021-05-09,1,14.8,0,12.8,10,334.0,1,1,0,0
2022-02-20,15:28,40.58438,-73.973274,0,0,15,6,1,2022-02-20,1,-2.9,0,8.0,177,305.0,0,1,0,0
2022-01-07,22:45,40.64542,-73.90266,1,0,22,4,0,2022-01-07,1,-1.9,0,22.0,85,417.0,1,3,1,0
2022-03-24,11:00,40.67058,-73.93096,1,0,11,3,0,2022-03-24,1,9.6,1,17.8,130,980.0,1,0,0,0
2021-05-23,15:20,40.674576,-73.92206,1,0,15,6,1,2021-05-23,1,27.5,0,20.2,180,967.0,1,1,0,0
2021-04-19,15:00,40.633457,-73.94773,0,0,15,0,0,2021-04-19,1,16.2,0,8.6,43,395.0,0,1,0,0
2021-10-05,17:43,40.63001,-74.08173,0,0,17,1,0,2021-10-05,1,18.1,0,11.0,112,173.0,0,2,0,1
2021-04-21,17:00,40.666878,-73.901276,0,0,17,2,0,2021-04-21,1,16.2,0,27.0,60,798.0,0,2,0,1
2021-09-19,1:55,40.862747,-73.90494,0,0,1,6,1,2021-09-19,1,22.0,0,5.8,133,662.0,0,3,1,0
2022-04-02,0:00,40.782005,-73.95167,0,0,0,5,1,2022-04-02,1,6.8,0,24.6,167,580.0,0,3,1,0
2021-05-27,13:55,40.778713,-73.806206,2,0,13,3,0,2021-05-27,1,22.8,0,15.9,68,80.0,1,1,0,0
2021-06-28,12:44,40.583992,-73.96752,0,0,12,0,0,2021-06-28,1,25.4,0,18.4,110,370.0,0,1,0,0
2021-12-20,7:28,40.628365,-74.12206,1,0,7,0,0,2021-12-20,1,-2.5,0,18.0,29,123.0,1,0,0,1
2021-06-29,11:20,40.64511,-73.874886,2,0,11,1,0,2021-06-29,1,24.9,0,14.4,167,148.0,1,0,0,0
2021-05-21,14:44,40.77882,-73.953995,0,0,14,4,0,2021-05-21,1,20.1,0,12.4,135,526.0,0,1,0,0
2021-09-18,16:28,40.878,-73.90408,0,0,16,5,1,2021-09-18,1,25.6,0,6.4,185,386.0,0,1,0,0
2021-12-14,22:24,40.639305,-73.95898,1,0,22,1,0,2021-12-14,1,6.6,0,11.4,53,463.0,1,3,1,0
2021-05-22,14:11,40.617382,-73.943474,0,0,14,5,1,2021-05-22,1,25.7,0,7.7,41,283.0,0,1,0,0
2021-06-10,0:00,40.658916,-73.9119,0,0,0,3,0,2021-06-10,1,25.0,0,13.0,145,689.0,0,3,1,0
2021-12-20,19:05,40.588627,-73.94832,0,0,19,0,0,2021-12-20,1,1.4,0,8.2,186,288.0,0,2,0,1
2022-03-25,15:35,40.730675,-73.78291,1,0,15,4,0,2022-03-25,1,12.3,0,6.0,151,114.0,1,1,0,0
2022-04-07,8:35,40.678276,-73.91076,1,0,8,3,0,2022-04-07,1,7.3,1,13.9,158,820.0,1,0,0,1
2021-05-17,22:50,40.86913,-73.89582,1,0,22,0,0,2021-05-17,1,20.1,0,14.4,54,521.0,1,3,1,0
2021-06-24,11:00,40.785866,-73.950935,1,0,11,3,0,2021-06-24,1,16.5,0,4.5,52,634.0,1,0,0,0
2022-07-01,9:20,40.846657,-73.89619,1,0,9,4,0,2022-07-01,1,20.5,0,10.9,14,786.0,1,0,0,1
2022-07-02,8:50,40.763134,-73.92093,0,0,8,5,1,2022-07-02,1,25.0,0,17.8,194,553.0,0,0,0,1
2021-06-05,3:25,40.765724,-73.984535,0,0,3,5,1,2021-06-05,1,18.8,0,9.1,141,629.0,0,3,1,0
2022-03-26,3:37,40.70239,-73.924644,0,0,3,5,1,2022-03-26,1,9.9,0,18.7,171,627.0,0,3,1,0
2021-04-30,13:35,40.74854,-73.97315,0,0,13,4,0,2021-04-30,1,16.5,0,33.8,142,695.0,0,1,0,0
2021-12-24,13:45,40.764614,-73.95833,1,0,13,4,0,2021-12-24,1,-0.2,0,13.7,14,669.0,1,1,0,0
2021-05-13,7:03,40.76221,-73.9601,0,0,7,3,0,2021-05-13,1,8.4,0,11.8,107,694.0,0,0,0,1
2021-06-07,8:31,40.82579,-73.941055,1,0,8,0,0,2021-06-07,1,21.2,0,7.8,196,774.0,1,0,0,1
2021-05-20,13:30,40.832344,-73.89269,0,0,13,3,0,2021-05-20,1,19.0,0,4.9,55,554.0,0,1,0,0
2021-06-02,22:30,40.834774,-73.92527,0,0,22,2,0,2021-06-02,1,18.0,0,15.3,151,633.0,0,3,1,0
2021-04-09,0:37,40.683342,-73.80433,1,0,0,4,0,2021-04-09,1,9.8,0,14.9,89,346.0,1,3,1,0
2021-06-10,2:50,40.68546,-73.98515,0,0,2,3,0,2021-06-10,1,24.6,0,7.1,85,702.0,0,3,1,0
2021-10-06,14:00,40.78168,-73.84595,0,0,14,2,0,2021-10-06,1,17.2,0,2.5,158,144.0,0,1,0,0
2021-12-17,5:00,40.65092,-74.00333,0,0,5,4,0,2021-12-17,1,13.6,0,26.1,189,408.0,0,0,1,0
2021-07-06,22:00,40.859943,-73.926796,0,0,22,1,0,2021-07-06,1,28.0,1,16.5,191,484.0,0,3,1,0
2021-05-31,15:00,40.707573,-73.8362,0,0,15,0,0,2021-05-31,1,14.6,0,15.1,144,236.0,0,1,0,0
2022-06-30,17:00,40.72179,-73.99986,1,0,17,3,0,2022-06-30,1,30.4,0,19.7,25,879.0,1,2,0,1
2022-07-02,3:55,40.624336,-73.91747,0,0,3,5,1,2022-07-02,1,25.4,0,15.5,152,237.0,0,3,1,0
2021-09-23,18:25,40.5763,-73.96854,0,0,18,3,0,2021-09-23,1,25.8,1,40.1,82,232.0,0,2,0,1
2022-04-04,16:45,40.751957,-73.93475,0,0,16,0,0,2022-04-04,1,10.0,0,21.3,136,423.0,0,1,0,0
2021-05-24,22:24,40.70983,-74.01468,1,0,22,0,0,2021-05-24,1,15.9,0,21.6,6,306.0,1,3,1,0
2022-01-10,19:07,40.674397,-73.896515,1,0,19,0,0,2022-01-10,1,-0.6,0,22.2,63,893.0,1,2,0,1
2021-09-13,6:55,40.712494,-73.76869,0,0,6,0,0,2021-09-13,1,23.7,0,20.0,125,227.0,0,0,0,0
2021-03-22,18:45,0.0,0.0,1,0,18,0,0,2021-03-22,1,26.5,0,19.1,121,435.0,1,2,0,1
2021-06-26,3:20,40.59556,-73.75865,0,0,3,5,1,2021-06-26,1,19.4,0,19.1,161,178.0,0,3,1,0
2021-05-21,17:30,40.603832,-74.06895,0,0,17,4,0,2021-05-21,1,21.0,0,18.1,187,118.0,0,2,0,1
2021-09-11,20:59,40.7359,-73.91338,0,0,20,5,1,2021-09-11,1,23.9,0,15.6,18,277.0,0,2,0,0
2021-09-16,14:30,40.70975,-73.79562,0,0,14,3,0,2021-09-16,1,22.1,0,17.9,1,403.0,0,1,0,0
2022-01-05,6:37,40.62826,-73.99915,0,0,6,2,0,2022-01-05,1,-0.2,0,20.5,124,326.0,0,0,0,0
2021-12-18,22:06,40.851936,-73.91078,1,0,22,5,1,2021-12-18,1,5.9,1,8.2,47,864.0,1,3,1,0
2021-10-01,11:50,40.698544,-73.96236,3,0,11,4,0,2021-10-01,1,10.0,0,8.7,45,571.0,1,0,0,0
2021-07-02,6:43,40.808807,-73.9107,4,0,6,4,0,2021-07-02,1,22.5,1,8.9,134,604.0,1,0,0,0
2021-06-06,18:50,40.827576,-73.82324,0,0,18,6,1,2021-06-06,1,31.7,0,12.5,138,170.0,0,2,0,1
2021-05-26,18:38,40.709896,-73.83941,1,0,18,2,0,2021-05-26,1,23.0,0,20.3,33,224.0,1,2,0,1
2021-05-15,1:28,40.681046,-73.94346,0,0,1,5,1,2021-05-15,1,16.6,0,18.5,140,721.0,0,3,1,0
2021-05-03,18:52,40.82681,-73.889984,0,0,18,0,0,2021-05-03,1,14.8,0,14.7,101,769.0,0,2,0,1
2021-06-18,17:50,40.73765,-73.90557,0,0,17,4,0,2021-06-18,1,27.1,0,17.8,193,279.0,0,2,0,1
2021-06-21,1:30,40.74967,-73.98158,5,0,1,0,0,2021-06-21,1,24.4,0,10.8,105,839.0,1,3,1,0
2021-09-17,10:30,40.71465,-74.00994,0,0,10,4,0,2021-09-17,1,20.4,0,17.9,197,487.0,0,0,0,0
2021-09-26,10:31,40.818974,-73.89145,1,0,10,6,1,2021-09-26,1,16.0,0,16.6,136,783.0,1,0,0,0
2021-05-06,13:55,40.67034,-73.98873,0,0,13,3,0,2021-05-06,1,12.6,0,24.3,10,477.0,0,1,0,0
2022-01-02,22:43,40.666023,-73.90709,2,0,22,6,1,2022-01-02,1,9.6,0,21.7,49,692.0,1,3,1,0
2021-04-20,16:20,40.840446,-73.86692,1,0,16,1,0,2021-04-20,1,19.6,0,19.5,86,569.0,1,1,0,0
2021-05-17,17:20,40.703632,-73.85587,4,0,17,0,0,2021-05-17,1,21.4,0,10.1,29,225.0,1,2,0,1
2021-06-16,11:15,40.703655,-73.822464,1,0,11,2,0,2021-06-16,1,16.5,0,16.0,198,390.0,1,0,0,0
2022-09-23,19:02,40.601303,-74.13244,1,0,19,4,0,2022-09-23,1,17.0,0,29.9,76,85.0,1,2,0,1
2021-04-19,18:00,40.599907,-73.94664,0,0,18,0,0,2021-04-19,1,13.5,0,9.4,2,223.0,0,2,0,1
2022-07-02,8:45,40.76191,-73.77506,0,0,8,5,1,2022-07-02,1,24.5,0,17.1,172,149.0,0,0,0,1
2021-10-06,18:15,40.7133,-73.96742,0,0,18,2,0,2021-10-06,1,20.4,0,4.4,22,398.0,0,2,0,1
2021-06-12,20:15,40.748417,-73.87649,0,0,20,5,1,2021-06-12,1,20.5,0,12.9,68,636.0,0,2,0,0
2022-01-12,8:20,40.69564,-73.929245,0,0,8,2,0,2022-01-12,1,-5.6,0,21.6,169,790.0,0,0,0,1
2022-06-25,20:21,40.64916,-73.94552,2,0,20,5,1,2022-06-25,1,28.0,0,25.3,37,571.0,1,2,0,0
2021-05-01,22:24,40.689827,-73.75728,1,0,22,5,1,2021-05-01,1,16.9,0,14.1,119,234.0,1,3,1,0
2021-06-14,2:51,40.670147,-73.98549,0,0,2,0,0,2021-06-14,1,18.0,0,15.7,161,457.0,0,3,1,0
2022-06-30,14:29,40.633083,-74.00558,0,1,14,3,0,2022-06-30,1,25.5,0,5.6,196,380.0,2,1,0,0
2021-06-05,14:30,40.722282,-73.98018,0,0,14,5,1,2021-06-05,1,25.5,0,13.1,137,596.0,0,1,0,0
2022-02-19,18:38,40.68578,-73.9544,0,0,18,5,1,2022-02-19,1,3.3,0,28.0,174,705.0,0,2,0,1
2021-06-02,18:50,40.670277,-73.92542,1,0,18,2,0,2021-06-02,1,19.5,0,18.6,49,1021.0,1,2,0,1
2021-12-16,18:15,40.664097,-73.90932,1,0,18,3,0,2021-12-16,1,14.6,0,22.9,167,725.0,1,2,0,1
2021-09-30,0:00,40.70166,-73.961464,0,0,0,3,0,2021-09-30,1,17.5,0,4.7,157,620.0,0,3,1,0
2021-09-24,10:55,40.566494,-74.11377,0,0,10,4,0,2021-09-24,1,17.4,1,15.0,195,116.0,0,0,0,0
2021-06-25,0:10,40.649277,-73.94361,0,0,0,4,0,2021-06-25,1,18.4,0,12.2,83,538.0,0,3,1,0
2021-05-31,14:45,40.6502,-73.91963,0,0,14,0,0,2021-05-31,1,13.6,0,13.6,16,667.0,0,1,0,0
2021-06-14,19:52,40.691265,-73.9051,0,0,19,0,0,2021-06-14,1,20.2,0,23.4,197,429.0,0,2,0,1
2022-06-29,19:47,40.7968,-73.929375,0,0,19,2,0,2022-06-29,1,29.0,0,17.4,56,406.0,0,2,0,1
2021-10-01,14:34,40.56274,-74.11755,0,0,14,4,0,2021-10-01,1,14.8,0,6.4,161,86.0,0,1,0,0
2021-06-19,2:55,40.653267,-73.93927,1,0,2,5,1,2021-06-19,1,21.8,0,20.3,11,567.0,1,3,1,0
2021-09-18,19:20,40.87023,-73.90061,0,0,19,5,1,2021-09-18,1,26.9,1,7.0,116,526.0,0,2,0,1
2021-06-05,14:55,40.687954,-73.93541,0,0,14,5,1,2021-06-05,1,24.8,0,15.2,13,619.0,0,1,0,0
2021-12-31,19:35,40.873672,-73.90176,2,0,19,4,0,2021-12-31,1,10.7,0,12.9,96,444.0,1,2,0,1
2022-01-07,11:40,40.65354,-73.91019,0,0,11,4,0,2022-01-07,1,-1.9,0,19.2,178,573.0,0,0,0,0
2021-10-01,22:09,40.690834,-73.90435,1,0,22,4,0,2021-10-01,1,18.3,0,6.1,53,396.0,1,3,1,0
2021-06-28,14:10,40.777042,-73.909584,0,0,14,0,0,2021-06-28,1,28.4,0,16.1,74,283.0,0,1,0,0
2021-06-02,21:00,40.724667,-73.95232,0,0,21,2,0,2021-06-02,1,18.0,0,15.6,116,441.0,0,2,0,0
2021-10-09,3:15,40.830166,-73.90624,1,0,3,5,1,2021-10-09,1,18.1,0,13.3,169,658.0,1,3,1,0
2022-06-29,23:45,40.575813,-74.11979,0,0,23,2,0,2022-06-29,1,23.2,0,30.8,185,82.0,0,3,1,0
2022-01-07,8:04,40.78459,-73.94198,0,0,8,4,0,2022-01-07,1,-1.1,0,13.0,67,517.0,0,0,0,1
2021-05-15,13:07,40.764675,-73.88513,1,0,13,5,1,2021-05-15,1,17.0,0,4.5,43,301.0,1,1,0,0
2021-06-23,8:20,40.69451,-73.930885,1,0,8,2,0,2021-06-23,1,13.4,0,14.6,121,730.0,1,0,0,1
2021-04-17,17:00,40.734688,-73.99998,0,0,17,5,1,2021-04-17,1,10.9,0,15.1,183,530.0,0,2,0,1
2021-09-25,2:20,40.77904,-73.9435,0,0,2,5,1,2021-09-25,1,16.9,0,9.6,177,414.0,0,3,1,0
2022-06-30,22:22,40.6034,-73.74575,1,0,22,3,0,2022-06-30,1,24.7,0,14.8,177,207.0,1,3,1,0
2022-04-08,0:53,40.846577,-73.913155,1,0,0,4,0,2022-04-08,1,11.4,1,32.6,51,956.0,1,3,1,0
2021-06-02,13:38,40.67638,-73.911736,0,0,13,2,0,2021-06-02,1,18.8,0,4.5,108,863.0,0,1,0,0
2021-10-01,15:27,40.583565,-73.98738,0,0,15,4,0,2021-10-01,1,16.3,0,7.6,173,301.0,0,1,0,0
2022-01-06,6:00,40.70933,-73.92249,0,0,6,3,0,2022-01-06,1,1.1,0,9.1,70,412.0,0,0,0,0
2021-12-21,19:02,40.693893,-73.89862,0,0,19,1,0,2021-12-21,1,5.7,0,0.8,148,330.0,0,2,0,1
2022-01-10,7:45,40.761147,-73.92497,0,0,7,0,0,2022-01-10,1,1.9,0,24.0,108,482.0,0,0,0,1
2022-06-26,2:10,40.860527,-73.91939,0,0,2,6,1,2022-06-26,1,22.2,0,9.1,145,615.0,0,3,1,0
2021-05-22,8:12,40.637775,-73.896675,0,0,8,5,1,2021-05-22,1,17.4,0,8.6,69,356.0,0,0,0,1
2022-04-15,19:00,40.678547,-73.77917,0,0,19,4,0,2022-04-15,1,15.2,0,29.2,118,228.0,0,2,0,1
2022-01-10,7:45,40.592552,-73.78702,0,0,7,0,0,2022-01-10,1,2.5,0,26.8,91,102.0,0,0,0,1
2021-09-22,15:25,40.557346,-74.16622,1,0,15,2,0,2021-09-22,1,25.3,1,17.9,171,103.0,1,1,0,0
2022-04-01,6:40,40.67497,-73.96054,0,0,6,4,0,2022-04-01,1,14.2,1,12.3,10,594.0,0,0,0,0
2021-12-19,13:00,40.79181,-73.9529,0,0,13,6,1,2021-12-19,1,4.7,0,20.4,139,511.0,0,1,0,0
2022-02-20,15:10,40.81394,-73.948425,1,0,15,6,1,2022-02-20,1,-2.7,0,6.1,95,817.0,1,1,0,0
2021-09-26,0:00,40.525227,-74.20962,0,0,0,6,1,2021-09-26,1,19.6,0,8.6,119,35.0,0,3,1,0
2022-07-03,0:00,40.66135,-73.96122,1,0,0,6,1,2022-07-03,1,25.2,0,15.7,140,418.0,1,3,1,0
2022-01-04,6:15,40.879753,-73.85338,0,0,6,1,0,2022-01-04,1,-5.6,0,16.5,50,389.0,0,0,0,0
2021-06-12,2:50,40.68746,-73.906494,0,0,2,5,1,2021-06-12,1,17.4,1,6.5,44,477.0,0,3,1,0
2021-06-23,3:45,40.595932,-73.75963,0,0,3,2,0,2021-06-23,1,16.0,0,19.5,61,181.0,0,3,1,0
2021-12-18,17:00,40.63782,-73.98921,0,0,17,5,1,2021-12-18,1,6.4,1,14.5,156,348.0,0,2,0,1
2021-10-07,20:55,40.595104,-74.00091,0,0,20,3,0,2021-10-07,1,21.1,0,11.4,30,242.0,0,2,0,0
2021-09-23,14:10,40.692356,-73.911064,0,0,14,3,0,2021-09-23,1,25.4,0,35.2,107,625.0,0,1,0,0
2022-04-02,19:00,40.849407,-73.900894,1,0,19,5,1,2022-04-02,1,10.5,0,9.2,150,891.0,1,2,0,1
2021-06-17,9:00,40.852673,-73.919106,0,0,9,3,0,2021-06-17,1,12.0,0,6.9,91,618.0,0,0,0,1
2021-04-14,16:36,40.72978,-73.98682,0,0,16,2,0,2021-04-14,1,18.6,0,5.6,125,674.0,0,1,0,0
2021-09-21,7:37,40.74917,-73.86925,1,0,7,1,0,2021-09-21,1,16.4,0,8.3,29,600.0,1,0,0,1
2021-05-31,18:05,40.67533,-73.93609,0,0,18,0,0,2021-05-31,1,17.1,0,18.9,51,868.0,0,2,0,1
2021-06-29,18:15,40.73842,-73.8989,0,0,18,1,0,2021-06-29,1,34.1,0,18.1,174,306.0,0,2,0,1
2021-10-02,20:24,40.81883,-73.8171,2,0,20,5,1,2021-10-02,1,23.5,0,16.3,50,97.0,1,2,0,0
2021-09-25,13:59,40.71808,-73.95962,1,0,13,5,1,2021-09-25,1,18.0,0,6.8,159,534.0,1,1,0,0
2021-12-11,16:57,40.61732,-73.94408,3,0,16,5,1,2021-12-11,1,15.1,1,24.7,118,280.0,1,1,0,0
2022-06-30,5:24,40.667316,-73.93683,0,0,5,3,0,2022-06-30,1,21.6,0,14.8,147,767.0,0,0,1,0
2021-09-17,9:15,40.692627,-73.959,0,0,9,4,0,2021-09-17,1,20.5,0,17.9,158,655.0,0,0,0,1
2021-12-17,16:05,40.580208,-74.09975,0,0,16,4,0,2021-12-17,1,13.3,0,16.3,1,124.0,0,1,0,0
2021-10-02,3:00,40.8188,-73.956024,0,0,3,5,1,2021-10-02,1,12.5,0,5.2,116,488.0,0,3,1,0
2021-09-16,22:40,40.639256,-73.968796,0,0,22,3,0,2021-09-16,1,22.6,0,15.6,65,424.0,0,3,1,0
2021-10-08,19:03,40.743263,-73.91964,0,0,19,4,0,2021-10-08,1,24.1,0,5.2,79,276.0,0,2,0,1
2021-06-27,10:10,40.85403,-73.89334,0,0,10,6,1,2021-06-27,1,22.0,0,13.5,101,809.0,0,0,0,0
2021-05-07,23:45,40.7712,-73.83345,3,0,23,4,0,2021-05-07,1,12.4,0,14.5,25,239.0,1,3,1,0
2021-06-22,17:04,40.7025,-73.91633,2,0,17,1,0,2021-06-22,1,21.8,1,23.7,65,623.0,1,2,0,1
2021-10-01,12:20,40.816532,-73.92822,0,0,12,4,0,2021-10-01,1,11.2,0,9.2,197,658.0,0,1,0,0
2021-05-03,11:19,40.75167,-73.94188,1,0,11,0,0,2021-05-03,1,12.9,0,9.9,131,379.0,1,0,0,0
2021-05-08,21:50,40.570465,-74.10977,0,0,21,5,1,2021-05-08,1,10.4,1,9.8,115,164.0,0,2,0,0
2021-09-24,8:50,40.597267,-73.998665,0,0,8,4,0,2021-09-24,1,17.9,1,8.6,163,304.0,0,0,0,1
2022-03-28,8:00,40.692783,-73.74511,1,0,8,0,0,2022-03-28,1,-3.8,0,22.6,102,222.0,1,0,0,1
2021-12-21,10:20,40.7406,-73.81025,0,0,10,1,0,2021-12-21,1,-1.7,0,11.8,84,159.0,0,0,0,0
2021-06-10,14:23,40.67505,-73.95639,0,0,14,3,0,2021-06-10,1,25.0,0,16.0,2,683.0,0,1,0,0
2021-05-01,9:45,40.7448,-73.953415,1,0,9,5,1,2021-05-01,1,5.2,0,27.6,129,180.0,1,0,0,1
2021-06-16,16:48,40.638733,-74.01337,0,0,16,2,0,2021-06-16,1,22.4,0,20.9,144,581.0,0,1,0,0
2022-03-26,21:10,40.662247,-73.93152,0,0,21,5,1,2022-03-26,1,9.2,0,16.8,39,870.0,0,2,0,0
2021-05-24,17:15,40.89163,-73.85184,0,0,17,0,0,2021-05-24,1,18.0,0,16.2,45,489.0,0,2,0,1
2021-12-20,17:36,40.828915,-73.83841,0,0,17,0,0,2021-12-20,1,0.4,0,3.6,127,250.0,0,2,0,1
2021-09-28,7:00,40.643215,-74.008705,0,0,7,1,0,2021-09-28,1,20.1,0,19.4,51,549.0,0,0,0,1
2021-06-03,10:00,40.812397,-73.90937,0,0,10,3,0,2021-06-03,1,13.9,1,4.9,106,651.0,0,0,0,0
2021-04-17,17:20,40.706406,-73.89691,1,0,17,5,1,2021-04-17,1,11.3,0,15.8,140,290.0,1,2,0,1
2022-03-31,20:30,40.836758,-73.930725,3,0,20,3,0,2022-03-31,1,16.5,0,35.1,154,657.0,1,2,0,0
2021-05-07,18:03,40.843388,-73.82692,0,0,18,4,0,2021-05-07,1,15.9,0,10.6,97,165.0,0,2,0,1
2021-12-20,18:50,40.744297,-73.88724,0,0,18,0,0,2021-12-20,1,1.1,0,7.0,29,508.0,0,2,0,1
2021-09-23,8:25,40.607628,-74.15947,2,0,8,3,0,2021-09-23,1,22.8,0,22.5,199,103.0,1,0,0,1
2021-05-16,2:15,40.81286,-73.909225,0,0,2,6,1,2021-05-16,1,14.9,0,9.3,57,676.0,0,3,1,0
2021-04-30,14:25,40.805595,-73.95819,1,0,14,4,0,2021-04-30,1,16.5,0,33.7,136,622.0,1,1,0,0
2021-06-13,14:25,40.71803,-73.989426,0,0,14,6,1,2021-06-13,1,21.6,0,6.7,60,903.0,0,1,0,0
2021-06-04,1:52,40.65605,-73.92361,0,0,1,4,0,2021-06-04,1,20.1,1,8.2,150,813.0,0,3,1,0
2021-05-05,9:24,40.80293,-73.96759,0,0,9,2,0,2021-05-05,1,11.1,0,9.4,48,340.0,0,0,0,1
2021-09-19,11:15,40.72301,-73.98576,1,0,11,6,1,2021-09-19,1,17.0,0,12.0,83,870.0,1,0,0,0
2021-10-07,9:00,40.80123,-73.94996,0,0,9,3,0,2021-10-07,1,15.9,0,6.1,72,846.0,0,0,0,1
2021-05-09,0:01,40.64235,-73.945755,0,0,0,6,1,2021-05-09,1,8.9,0,6.3,46,534.0,0,3,1,0
2021-10-21,19:11,40.6898636,-73.9795113,0,0,19,3,0,2021-10-21,1,21.6,0,17.1,67,789.0,0,2,0,1
2022-04-01,14:36,40.68342,-73.97545,0,0,14,4,0,2022-04-01,1,11.9,0,15.3,26,778.0,0,1,0,0
2021-12-10,12:21,40.84835,-73.85573,1,0,12,4,0,2021-12-10,1,3.7,0,6.4,36,258.0,1,1,0,0
2022-04-14,10:27,40.87892,-73.90479,0,0,10,3,0,2022-04-14,1,16.5,0,14.8,1,397.0,0,0,0,0
2021-05-12,15:10,40.83945,-73.88393,1,0,15,2,0,2021-05-12,1,14.4,0,20.6,152,618.0,1,1,0,0
2021-09-14,11:39,40.7598,-73.936646,0,0,11,1,0,2021-09-14,1,19.5,0,7.1,120,360.0,0,0,0,0
2021-05-27,22:30,40.7366,-73.98185,1,0,22,3,0,2021-05-27,1,27.1,0,21.4,39,627.0,1,3,1,0
2021-04-24,20:55,40.662014,-73.886826,1,0,20,5,1,2021-04-24,1,15.6,0,30.0,27,766.0,1,2,0,0
